,,,,,,,,,,ROUNDS  ,TIME ROUND
,,,,,,,,,,2.87,16:21
,,,,,,,,,,1.36,16:20
,,,,,,,,,,50.51,16:20
,,,,,,,,,,2.70,16:18
,,,,,,,,,,6.20,16:18
,,,,,,,,,,3.28,16:17
,,,,,,,,,,7.13,16:17
,,,,,,,,,,68.60,16:16
,,,,,,,,,,6.26,16:15
,,,,,,,,,,1.60,16:14
,,,,,,,,,,5.04,16:14
,,,,,,,,,,1.50,16:13
,,,,,,,,,,1.33,16:13
,,,,,,,,,,1.16,16:12
,,,,,,,,,,2.54,16:12
,,,,,,,,,,1.71,16:12
,,,,,,,,,,1.99,16:11
,,,,,,,,,,1.00,16:11
,,,,,,,,,,1.39,16:11
,,,,,,,,,,1.31,16:10
,,,,,,,,,,2.78,16:10
,,,,,,,,,,1.83,16:10
,,,,,,,,,,1.63,16:09
,,,,,,,,,,26.88,16:09
,,,,,,,,,,7.02,16:08
,,,,,,,,,,3.30,16:07
,,,,,,,,,,1.19,16:07
,,,,,,,,,,1.11,16:06
,,,,,,,,,,15.95,16:06
,,,,,,,,,,74.84,16:05
,,,,,,,,,,10.43,16:04
,,,,,,,,,,7.55,16:03
,,,,,,,,,,15459.24,16:02
,,,,,,,,,,10.23,15:59
,,,,,,,,,,1.14,15:58
,,,,,,,,,,2.86,15:58
,,,,,,,,,,21.41,15:58
,,,,,,,,,,11.42,15:57
,,,,,,,,,,1.38,15:56
,,,,,,,,,,2.27,15:56
,,,,,,,,,,4.62,15:55
,,,,,,,,,,3.28,15:54
,,,,,,,,,,1.06,15:54
,,,,,,,,,,1.42,15:54
,,,,,,,,,,13.32,15:53
,,,,,,,,,,1.29,15:53
,,,,,,,,,,1.00,15:52
,,,,,,,,,,1.08,15:52
,,,,,,,,,,3.47,15:52
,,,,,,,,,,8.88,15:51
,,,,,,,,,,1.41,15:50
,,,,,,,,,,1.03,15:50
,,,,,,,,,,1.13,15:50
,,,,,,,,,,1.59,15:50
,,,,,,,,,,2.90,15:49
,,,,,,,,,,1.62,15:49
,,,,,,,,,,3.93,15:49
,,,,,,,,,,1.85,15:48
,,,,,,,,,,6.51,15:48
,,,,,,,,,,3.95,15:47
,,,,,,,,,,2.28,15:46
,,,,,,,,,,4.32,15:46
,,,,,,,,,,4.90,15:45
,,,,,,,,,,2.65,15:45
,,,,,,,,,,2.53,15:44
,,,,,,,,,,2.10,15:44
,,,,,,,,,,1.20,15:43
,,,,,,,,,,1.02,15:43
,,,,,,,,,,2.11,15:43
,,,,,,,,,,3.02,13:25
,,,,,,,,,,1.03,13:25
,,,,,,,,,,5.39,13:24
,,,,,,,,,,1.14,13:24
,,,,,,,,,,10.20,13:24
,,,,,,,,,,1.00,13:23
,,,,,,,,,,1.81,13:23
,,,,,,,,,,15.81,13:22
,,,,,,,,,,1.34,13:21
,,,,,,,,,,2.30,13:21
,,,,,,,,,,12.44,13:21
,,,,,,,,,,1.94,13:20
,,,,,,,,,,1.32,13:19
,,,,,,,,,,1.17,13:19
,,,,,,,,,,1.37,13:19
,,,,,,,,,,3.21,13:18
,,,,,,,,,,8.42,13:18
,,,,,,,,,,4.11,13:17
,,,,,,,,,,2.68,13:17
,,,,,,,,,,5.62,13:16
,,,,,,,,,,2.35,13:15
,,,,,,,,,,58.95,13:15
,,,,,,,,,,90.02,13:14
,,,,,,,,,,2.11,13:12
,,,,,,,,,,1.07,13:12
,,,,,,,,,,1.14,13:12
,,,,,,,,,,4.27,13:11
,,,,,,,,,,5.82,13:11
,,,,,,,,,,1.32,13:10
,,,,,,,,,,1.35,13:10
,,,,,,,,,,1.60,13:09
,,,,,,,,,,1.94,13:09
,,,,,,,,,,1.07,13:09
,,,,,,,,,,1.69,13:09
,,,,,,,,,,1.72,13:08
,,,,,,,,,,2.66,13:08
,,,,,,,,,,3.34,13:07
,,,,,,,,,,2.76,13:07
,,,,,,,,,,1.36,13:06
,,,,,,,,,,1.07,13:06
,,,,,,,,,,2.31,13:06
,,,,,,,,,,2.89,13:05
,,,,,,,,,,3.89,13:05
,,,,,,,,,,7.37,13:04
,,,,,,,,,,40.33,13:04
,,,,,,,,,,1.23,13:02
,,,,,,,,,,1.86,13:02
,,,,,,,,,,1.26,13:02
,,,,,,,,,,1.95,13:02
,,,,,,,,,,1.99,13:01
,,,,,,,,,,1.91,13:01
,,,,,,,,,,4.22,13:00
,,,,,,,,,,3.24,13:00
,,,,,,,,,,1.57,12:59
,,,,,,,,,,1.10,12:59
,,,,,,,,,,2.87,12:59
,,,,,,,,,,1.02,12:58
,,,,,,,,,,2.43,12:58
,,,,,,,,,,3.12,12:58
,,,,,,,,,,1.42,12:57
,,,,,,,,,,1.27,12:57
,,,,,,,,,,2.74,12:56
,,,,,,,,,,1.32,12:56
,,,,,,,,,,2.02,12:56
,,,,,,,,,,1.22,12:55
,,,,,,,,,,1.40,12:55
,,,,,,,,,,1.01,12:55
,,,,,,,,,,2.97,12:55
,,,,,,,,,,1.90,12:54
,,,,,,,,,,1.47,12:54
,,,,,,,,,,1.70,12:53
,,,,,,,,,,6.70,12:53
,,,,,,,,,,1.00,12:52
,,,,,,,,,,1.30,12:52
,,,,,,,,,,3.27,12:52
,,,,,,,,,,1.52,12:51
,,,,,,,,,,1.16,12:51
,,,,,,,,,,1.17,12:51
,,,,,,,,,,1.74,12:51
,,,,,,,,,,1.29,12:50
,,,,,,,,,,1.38,12:50
,,,,,,,,,,7.14,12:50
,,,,,,,,,,4.67,12:49
,,,,,,,,,,1.34,12:48
,,,,,,,,,,3.65,12:48
,,,,,,,,,,1.18,12:47
,,,,,,,,,,8.23,12:47
,,,,,,,,,,1.50,12:46
,,,,,,,,,,1.97,12:46
,,,,,,,,,,1.69,12:46
,,,,,,,,,,2.26,12:45
,,,,,,,,,,1.45,12:45
,,,,,,,,,,2.22,12:45
,,,,,,,,,,1.25,12:44
,,,,,,,,,,4.54,12:44
,,,,,,,,,,16.57,12:43
,,,,,,,,,,1.55,12:42
,,,,,,,,,,2.42,12:42
,,,,,,,,,,1.07,12:42
,,,,,,,,,,3.24,12:41
,,,,,,,,,,1.05,12:41
,,,,,,,,,,1.30,12:41
,,,,,,,,,,1.12,12:40
,,,,,,,,,,1.00,12:40
,,,,,,,,,,9.44,12:40
,,,,,,,,,,1.25,12:39
,,,,,,,,,,15.65,12:39
,,,,,,,,,,5.56,12:38
,,,,,,,,,,1.54,12:37
,,,,,,,,,,1.62,12:37
,,,,,,,,,,1.94,12:37
,,,,,,,,,,4.13,12:36
,,,,,,,,,,3.75,12:36
,,,,,,,,,,2.30,12:35
,,,,,,,,,,18.28,12:35
,,,,,,,,,,11.32,12:34
,,,,,,,,,,2.89,12:33
,,,,,,,,,,1.62,12:32
,,,,,,,,,,1.13,12:32
,,,,,,,,,,1.36,12:32
,,,,,,,,,,3.60,12:31
,,,,,,,,,,1.24,12:31
,,,,,,,,,,92.69,12:31
,,,,,,,,,,1.12,12:29
,,,,,,,,,,2.52,12:29
,,,,,,,,,,1.18,12:28
,,,,,,,,,,50.87,12:28
,,,,,,,,,,1.69,12:27
,,,,,,,,,,1.56,12:27
,,,,,,,,,,1.28,12:26
,,,,,,,,,,3.10,12:26
,,,,,,,,,,3.02,12:25
,,,,,,,,,,7.09,12:25
,,,,,,,,,,2.61,12:24
,,,,,,,,,,3.28,12:24
,,,,,,,,,,8.75,12:23
,,,,,,,,,,5.03,12:22
,,,,,,,,,,1.67,12:22
,,,,,,,,,,1.61,12:21
,,,,,,,,,,2.30,12:21
,,,,,,,,,,1.14,12:21
,,,,,,,,,,1.52,12:20
,,,,,,,,,,2.22,12:20
,,,,,,,,,,4.99,12:20
,,,,,,,,,,1.38,12:19
,,,,,,,,,,4.39,12:19
,,,,,,,,,,1.40,12:18
,,,,,,,,,,2.14,12:18
,,,,,,,,,,8.54,12:17
,,,,,,,,,,2.47,12:17
,,,,,,,,,,3.70,12:16
,,,,,,,,,,1.71,12:16
,,,,,,,,,,1.75,12:15
,,,,,,,,,,3.99,12:15
,,,,,,,,,,2.89,12:14
,,,,,,,,,,2.11,12:14
,,,,,,,,,,3.63,12:13
,,,,,,,,,,1.64,12:13
,,,,,,,,,,1.75,12:13
,,,,,,,,,,3.72,12:12
,,,,,,,,,,1.19,12:12
,,,,,,,,,,1.16,12:11
,,,,,,,,,,3.50,12:11
,,,,,,,,,,1.39,12:11
,,,,,,,,,,1.79,12:10
,,,,,,,,,,1.74,12:10
,,,,,,,,,,1.39,12:10
,,,,,,,,,,30.01,12:09
,,,,,,,,,,1.39,12:08
,,,,,,,,,,1.39,12:08
,,,,,,,,,,1.80,12:08
,,,,,,,,,,1.36,12:07
,,,,,,,,,,1.75,12:07
,,,,,,,,,,1.92,12:07
,,,,,,,,,,3.04,12:06
,,,,,,,,,,1.39,12:06
,,,,,,,,,,1.45,12:05
,,,,,,,,,,3.03,12:05
,,,,,,,,,,20.44,12:05
,,,,,,,,,,10.80,12:04
,,,,,,,,,,1.28,12:03
,,,,,,,,,,6.39,12:02
,,,,,,,,,,30.07,12:02
,,,,,,,,,,25.31,12:01
,,,,,,,,,,2.37,12:00
,,,,,,,,,,1.14,11:59
,,,,,,,,,,9.15,11:59
,,,,,,,,,,2.48,11:58
,,,,,,,,,,25.54,11:58
,,,,,,,,,,1.04,11:56
,,,,,,,,,,10.54,11:56
,,,,,,,,,,2.18,11:55
,,,,,,,,,,1.99,11:55
,,,,,,,,,,1.12,11:55
,,,,,,,,,,1.75,11:54
,,,,,,,,,,1.55,11:54
,,,,,,,,,,1.35,11:54
,,,,,,,,,,2.08,11:53
,,,,,,,,,,1.87,11:53
,,,,,,,,,,2.03,11:53
,,,,,,,,,,1.18,11:52
,,,,,,,,,,1.23,11:52
,,,,,,,,,,65.75,11:52
,,,,,,,,,,32.24,11:50
,,,,,,,,,,1.24,11:49
,,,,,,,,,,2.67,11:49
,,,,,,,,,,1.74,11:49
,,,,,,,,,,2.93,11:48
,,,,,,,,,,26.02,11:48
,,,,,,,,,,2.53,11:47
,,,,,,,,,,2.63,11:46
,,,,,,,,,,2.19,11:46
,,,,,,,,,,3.03,11:45
,,,,,,,,,,1.13,11:45
,,,,,,,,,,1.69,11:44
,,,,,,,,,,1.55,11:44
,,,,,,,,,,1.43,11:44
,,,,,,,,,,2.70,11:44
,,,,,,,,,,2.28,11:43
,,,,,,,,,,6.04,11:43
,,,,,,,,,,46.79,11:42
,,,,,,,,,,1.34,11:41
,,,,,,,,,,1.95,11:40
,,,,,,,,,,2.49,11:40
,,,,,,,,,,1.66,11:40
,,,,,,,,,,1.86,11:39
,,,,,,,,,,1.19,11:39
,,,,,,,,,,4.07,11:39
,,,,,,,,,,5.88,11:38
,,,,,,,,,,18.83,11:37
,,,,,,,,,,2.90,11:36
,,,,,,,,,,1.53,11:36
,,,,,,,,,,3.61,11:36
,,,,,,,,,,2.96,11:35
,,,,,,,,,,1.85,11:34
,,,,,,,,,,3.99,11:34
,,,,,,,,,,18.51,11:34
,,,,,,,,,,2.13,11:32
,,,,,,,,,,4.45,11:32
,,,,,,,,,,1.05,11:31
,,,,,,,,,,1.09,11:31
,,,,,,,,,,7.33,11:31
,,,,,,,,,,27.51,11:30
,,,,,,,,,,11.12,11:29
,,,,,,,,,,1.14,11:28
,,,,,,,,,,1.24,11:28
,,,,,,,,,,4.55,11:28
,,,,,,,,,,8.89,11:27
,,,,,,,,,,1.03,11:26
,,,,,,,,,,13.38,11:26
,,,,,,,,,,5.83,11:25
,,,,,,,,,,1.39,11:25
,,,,,,,,,,1.21,11:24
,,,,,,,,,,1.01,11:24
,,,,,,,,,,5.04,11:24
,,,,,,,,,,23.70,11:23
,,,,,,,,,,5.17,11:22
,,,,,,,,,,1.10,11:21
,,,,,,,,,,24.31,11:21
,,,,,,,,,,13.52,11:20
,,,,,,,,,,10.25,11:19
,,,,,,,,,,2.05,11:18
,,,,,,,,,,1.12,11:18
,,,,,,,,,,2.38,11:18
,,,,,,,,,,3.70,11:17
,,,,,,,,,,1.03,11:17
,,,,,,,,,,4.86,11:17
,,,,,,,,,,1.31,11:16
,,,,,,,,,,1.04,11:16
,,,,,,,,,,1.07,11:15
,,,,,,,,,,9.38,11:15
,,,,,,,,,,1.13,11:14
,,,,,,,,,,1.53,11:14
,,,,,,,,,,1.38,11:14
,,,,,,,,,,2.69,11:14
,,,,,,,,,,3.01,11:13
,,,,,,,,,,3.88,11:13
,,,,,,,,,,2.89,11:12
,,,,,,,,,,2.28,11:12
,,,,,,,,,,1.29,11:11
,,,,,,,,,,23.12,11:11
,,,,,,,,,,3.03,11:10
,,,,,,,,,,2.50,11:09
,,,,,,,,,,1.69,11:09
,,,,,,,,,,1.42,11:08
,,,,,,,,,,3.09,11:08
,,,,,,,,,,1.21,11:08
,,,,,,,,,,7.12,11:07
,,,,,,,,,,1.80,11:07
,,,,,,,,,,1.49,11:06
,,,,,,,,,,1.21,11:06
,,,,,,,,,,1.69,11:06
,,,,,,,,,,1.40,11:05
,,,,,,,,,,30.25,11:05
,,,,,,,,,,3.74,11:04
,,,,,,,,,,1.49,11:03
,,,,,,,,,,3.35,11:03
,,,,,,,,,,1.00,11:03
,,,,,,,,,,2.89,11:02
,,,,,,,,,,21.80,11:02
,,,,,,,,,,1.66,11:01
,,,,,,,,,,4.39,11:00
,,,,,,,,,,2.80,11:00
,,,,,,,,,,1.23,10:59
,,,,,,,,,,3.33,10:59
,,,,,,,,,,2.11,10:59
,,,,,,,,,,2.52,10:58
,,,,,,,,,,1.14,10:58
,,,,,,,,,,1.11,10:58
,,,,,,,,,,1.35,10:57
,,,,,,,,,,2.35,10:57
,,,,,,,,,,4.57,10:57
,,,,,,,,,,2.19,10:56
,,,,,,,,,,8.32,10:56
,,,,,,,,,,2.15,10:55
,,,,,,,,,,1.82,10:54
,,,,,,,,,,1.36,10:54
,,,,,,,,,,1.14,10:54
,,,,,,,,,,4.77,10:53
,,,,,,,,,,1.52,10:53
,,,,,,,,,,1.65,10:53
,,,,,,,,,,1.03,10:52
,,,,,,,,,,1.93,10:52
,,,,,,,,,,7.37,10:52
,,,,,,,,,,2.27,10:51
,,,,,,,,,,1.05,10:50
,,,,,,,,,,1.45,10:50
,,,,,,,,,,1.18,10:50
,,,,,,,,,,1.25,10:50
,,,,,,,,,,2.91,10:49
,,,,,,,,,,2.20,10:49
,,,,,,,,,,3.53,10:48
,,,,,,,,,,2.62,10:48
,,,,,,,,,,2.39,10:47
,,,,,,,,,,2.99,10:47
,,,,,,,,,,1.57,10:47
,,,,,,,,,,3.20,10:46
,,,,,,,,,,2.64,10:46
,,,,,,,,,,1.09,10:45
,,,,,,,,,,1.79,10:45
,,,,,,,,,,1.39,10:45
,,,,,,,,,,14.53,10:44
,,,,,,,,,,76.40,10:43
,,,,,,,,,,1.68,10:42
,,,,,,,,,,1.87,10:42
,,,,,,,,,,8.23,10:41
,,,,,,,,,,4.42,10:41
,,,,,,,,,,1.02,10:40
,,,,,,,,,,2.64,10:40
,,,,,,,,,,10.89,10:39
,,,,,,,,,,1.78,10:38
,,,,,,,,,,4.13,10:38
,,,,,,,,,,1.11,10:37
,,,,,,,,,,1.10,10:37
,,,,,,,,,,1.98,10:37
,,,,,,,,,,1.08,10:37
,,,,,,,,,,1.34,10:36
,,,,,,,,,,1.18,10:36
,,,,,,,,,,1.81,10:36
,,,,,,,,,,1.62,10:35
,,,,,,,,,,1.28,10:35
,,,,,,,,,,3.43,10:35
,,,,,,,,,,7.07,10:34
,,,,,,,,,,1.00,10:34
,,,,,,,,,,4.86,10:33
,,,,,,,,,,1.38,10:33
,,,,,,,,,,2.79,10:32
,,,,,,,,,,2.68,10:32
,,,,,,,,,,1.10,10:32
,,,,,,,,,,1.80,10:31
,,,,,,,,,,2.01,10:31
,,,,,,,,,,1.61,10:31
,,,,,,,,,,1.85,10:30
,,,,,,,,,,4.02,10:30
,,,,,,,,,,1.11,10:29
,,,,,,,,,,1.63,10:29
,,,,,,,,,,21.74,10:29
,,,,,,,,,,3.92,10:28
,,,,,,,,,,3.63,10:27
,,,,,,,,,,1.77,10:27
,,,,,,,,,,4.30,10:26
,,,,,,,,,,1.25,10:26
,,,,,,,,,,1.00,10:25
,,,,,,,,,,3.29,10:25
,,,,,,,,,,1.95,10:25
,,,,,,,,,,1.62,10:24
,,,,,,,,,,13.38,10:24
,,,,,,,,,,1.48,10:23
,,,,,,,,,,1.06,10:23
,,,,,,,,,,10.99,10:22
,,,,,,,,,,1.70,10:22
,,,,,,,,,,2.85,10:21
,,,,,,,,,,2.76,10:21
,,,,,,,,,,1.55,10:20
,,,,,,,,,,3.24,10:20
,,,,,,,,,,1.98,10:19
,,,,,,,,,,6.59,10:19
,,,,,,,,,,2.17,10:18
,,,,,,,,,,18.87,10:18
,,,,,,,,,,1.71,10:17
,,,,,,,,,,1.31,10:17
,,,,,,,,,,2.21,10:16
,,,,,,,,,,11.92,10:16
,,,,,,,,,,1.42,10:15
,,,,,,,,,,1.88,10:15
,,,,,,,,,,1.89,10:14
,,,,,,,,,,1.49,10:14
,,,,,,,,,,2.98,10:14
,,,,,,,,,,1.22,10:13
,,,,,,,,,,3.00,10:13
,,,,,,,,,,1.84,10:12
,,,,,,,,,,3.54,10:12
,,,,,,,,,,1.69,10:11
,,,,,,,,,,6.30,10:11
,,,,,,,,,,8.49,10:10
,,,,,,,,,,1.69,10:10
,,,,,,,,,,1.26,10:09
,,,,,,,,,,1.91,10:09
,,,,,,,,,,7.78,10:09
,,,,,,,,,,1.29,10:08
,,,,,,,,,,2.00,10:08
,,,,,,,,,,17.03,10:07
,,,,,,,,,,1.92,10:06
,,,,,,,,,,1.23,10:06
,,,,,,,,,,1.42,10:06
,,,,,,,,,,2.13,10:05
,,,,,,,,,,1.73,10:05
,,,,,,,,,,2.17,10:05
,,,,,,,,,,1.30,10:04
,,,,,,,,,,1.02,10:04
,,,,,,,,,,1.00,10:04
,,,,,,,,,,2.05,10:03
,,,,,,,,,,1.22,10:03
,,,,,,,,,,1.18,10:03
,,,,,,,,,,2.81,10:03
,,,,,,,,,,20.96,10:03
,,,,,,,,,,2.79,10:03
,,,,,,,,,,2.54,10:03
,,,,,,,,,,1.11,10:03
,,,,,,,,,,1.44,10:03
,,,,,,,,,,1.21,10:03
,,,,,,,,,,2.46,10:03
,,,,,,,,,,7.66,10:03
,,,,,,,,,,1.15,09:58
,,,,,,,,,,2.74,09:58
,,,,,,,,,,1.19,09:57
,,,,,,,,,,1.28,09:57
,,,,,,,,,,1.29,09:57
,,,,,,,,,,1.00,09:57
,,,,,,,,,,1.10,09:56
,,,,,,,,,,3.01,09:56
,,,,,,,,,,1.07,09:56
,,,,,,,,,,1.09,09:55
,,,,,,,,,,1.09,09:55
,,,,,,,,,,1.00,09:55
,,,,,,,,,,1.22,09:55
,,,,,,,,,,1.06,09:55
,,,,,,,,,,2.15,09:54
,,,,,,,,,,113.13,09:54
,,,,,,,,,,5.55,09:52
,,,,,,,,,,1.07,09:52
,,,,,,,,,,8.85,09:52
,,,,,,,,,,1.14,09:51
,,,,,,,,,,2.00,09:50
,,,,,,,,,,4.72,09:50
,,,,,,,,,,269.17,09:49
,,,,,,,,,,1.16,09:48
,,,,,,,,,,2.87,09:47
,,,,,,,,,,2.13,09:47
,,,,,,,,,,1.46,09:47
,,,,,,,,,,7.50,09:46
,,,,,,,,,,1.37,09:46
,,,,,,,,,,16.82,09:45
,,,,,,,,,,1.19,09:44
,,,,,,,,,,1.01,09:44
,,,,,,,,,,1.46,09:44
,,,,,,,,,,1.11,09:43
,,,,,,,,,,1.62,09:43
,,,,,,,,,,1.08,09:43
,,,,,,,,,,1.55,09:43
,,,,,,,,,,1.01,09:42
,,,,,,,,,,2.98,09:42
,,,,,,,,,,2.42,09:42
,,,,,,,,,,2.39,09:41
,,,,,,,,,,3.39,09:41
,,,,,,,,,,2.30,09:40
,,,,,,,,,,1.13,09:40
,,,,,,,,,,1.08,09:40
,,,,,,,,,,1.98,09:39
,,,,,,,,,,2.44,09:39
,,,,,,,,,,1.13,09:39
,,,,,,,,,,7.82,09:39
,,,,,,,,,,2.63,09:39
,,,,,,,,,,3.43,09:39
,,,,,,,,,,1449.36,09:39
,,,,,,,,,,1.76,09:34
,,,,,,,,,,1.04,09:34
,,,,,,,,,,1.15,09:34
,,,,,,,,,,1.71,09:34
,,,,,,,,,,3.35,09:33
,,,,,,,,,,1.00,09:33
,,,,,,,,,,2.37,09:32
,,,,,,,,,,8.96,09:32
,,,,,,,,,,5.47,09:31
,,,,,,,,,,6.79,09:31
,,,,,,,,,,2.25,09:30
,,,,,,,,,,4.66,09:29
,,,,,,,,,,1.02,09:29
,,,,,,,,,,5.90,09:29
,,,,,,,,,,4.54,09:28
,,,,,,,,,,1.41,09:27
,,,,,,,,,,1.27,09:27
,,,,,,,,,,1.40,09:27
,,,,,,,,,,7.26,09:27
,,,,,,,,,,7.26,09:26
,,,,,,,,,,8.49,09:25
,,,,,,,,,,1.87,09:24
,,,,,,,,,,1.19,09:24
,,,,,,,,,,3.74,09:23
,,,,,,,,,,17.98,09:23
,,,,,,,,,,2.29,09:22
,,,,,,,,,,2.87,09:22
,,,,,,,,,,6.80,09:21
,,,,,,,,,,1.97,09:20
,,,,,,,,,,1.11,09:20
,,,,,,,,,,1.39,09:20
,,,,,,,,,,2.85,09:19
,,,,,,,,,,1.05,09:19
,,,,,,,,,,2.12,09:19
,,,,,,,,,,2.03,09:18
,,,,,,,,,,1.53,09:18
,,,,,,,,,,5.60,09:18
,,,,,,,,,,3.24,09:17
,,,,,,,,,,6.07,09:16
,,,,,,,,,,9.86,09:16
,,,,,,,,,,1.54,09:15
,,,,,,,,,,1.08,09:15
,,,,,,,,,,4.61,09:14
,,,,,,,,,,2.04,09:14
,,,,,,,,,,2.64,09:13
,,,,,,,,,,1.44,09:13
,,,,,,,,,,1.51,09:13
,,,,,,,,,,11.15,09:12
,,,,,,,,,,1.20,09:11
,,,,,,,,,,4.01,09:11
,,,,,,,,,,6.00,09:11
,,,,,,,,,,14.05,09:10
,,,,,,,,,,1.96,09:09
,,,,,,,,,,2.02,09:09
,,,,,,,,,,1.01,09:08
,,,,,,,,,,2.28,09:08
,,,,,,,,,,1.61,09:07
,,,,,,,,,,4.34,09:07
,,,,,,,,,,4.40,09:07
,,,,,,,,,,1.44,09:06
,,,,,,,,,,1.87,09:06
,,,,,,,,,,1.58,09:05
,,,,,,,,,,2.06,09:05
,,,,,,,,,,1.18,09:05
,,,,,,,,,,1.65,09:04
,,,,,,,,,,1.91,09:04
,,,,,,,,,,1.20,09:04
,,,,,,,,,,1.20,09:03
,,,,,,,,,,4.68,09:03
,,,,,,,,,,2.09,09:02
,,,,,,,,,,8.77,09:02
,,,,,,,,,,1.08,09:01
,,,,,,,,,,1.02,09:01
,,,,,,,,,,5.82,09:01
,,,,,,,,,,1.50,09:00
,,,,,,,,,,4.35,09:00
,,,,,,,,,,8.13,08:59
,,,,,,,,,,1.02,08:58
,,,,,,,,,,2.13,08:58
,,,,,,,,,,1.15,08:58
,,,,,,,,,,1.05,08:58
,,,,,,,,,,1.20,08:57
,,,,,,,,,,1.71,08:57
,,,,,,,,,,1.00,08:57
,,,,,,,,,,1.16,08:57
,,,,,,,,,,1.45,08:56
,,,,,,,,,,1.18,08:56
,,,,,,,,,,4.61,08:56
,,,,,,,,,,1.20,08:55
,,,,,,,,,,2.27,08:55
,,,,,,,,,,1.64,08:55
,,,,,,,,,,5.57,08:54
,,,,,,,,,,10.13,08:54
,,,,,,,,,,4.71,08:53
,,,,,,,,,,2.20,08:52
,,,,,,,,,,1.20,08:52
,,,,,,,,,,9.34,08:51
,,,,,,,,,,1.56,08:51
,,,,,,,,,,12.32,08:50
,,,,,,,,,,6.36,08:49
,,,,,,,,,,1.07,08:49
,,,,,,,,,,1.19,08:48
,,,,,,,,,,1.20,08:48
,,,,,,,,,,1.01,08:48
,,,,,,,,,,4.16,08:48
,,,,,,,,,,1.27,08:47
,,,,,,,,,,1.02,08:47
,,,,,,,,,,2.91,08:47
,,,,,,,,,,1.27,08:46
,,,,,,,,,,1.17,08:46
,,,,,,,,,,4.47,08:46
,,,,,,,,,,2.96,08:45
,,,,,,,,,,1.80,08:45
,,,,,,,,,,1.92,08:44
,,,,,,,,,,1.97,08:44
,,,,,,,,,,2.13,08:43
,,,,,,,,,,4.63,08:43
,,,,,,,,,,1.11,08:42
,,,,,,,,,,24.30,08:42
,,,,,,,,,,1.43,08:41
,,,,,,,,,,1.04,08:41
,,,,,,,,,,1.30,08:41
,,,,,,,,,,1.53,08:40
,,,,,,,,,,1.22,08:40
,,,,,,,,,,7.92,08:40
,,,,,,,,,,1.22,08:39
,,,,,,,,,,3.80,08:39
,,,,,,,,,,1.38,08:38
,,,,,,,,,,4.57,08:38
,,,,,,,,,,2.36,08:37
,,,,,,,,,,1.54,08:37
,,,,,,,,,,2.35,08:36
,,,,,,,,,,1.05,08:36
,,,,,,,,,,2.44,08:36
,,,,,,,,,,1.57,08:35
,,,,,,,,,,12.10,08:35
,,,,,,,,,,1.32,08:34
,,,,,,,,,,1.77,08:34
,,,,,,,,,,25.09,08:34
,,,,,,,,,,4.99,08:32
,,,,,,,,,,1.39,08:32
,,,,,,,,,,7.06,08:32
,,,,,,,,,,2.35,08:31
,,,,,,,,,,1.18,08:30
,,,,,,,,,,1.88,08:30
,,,,,,,,,,3.87,08:30
,,,,,,,,,,32.86,08:29
,,,,,,,,,,2.64,08:28
,,,,,,,,,,37.08,08:28
,,,,,,,,,,1.21,08:26
,,,,,,,,,,218.80,08:26
,,,,,,,,,,1.75,08:24
,,,,,,,,,,5.84,08:24
,,,,,,,,,,1.09,08:23
,,,,,,,,,,1.56,08:23
,,,,,,,,,,23.83,08:23
,,,,,,,,,,1.19,08:23
,,,,,,,,,,1.56,08:23
,,,,,,,,,,1.29,08:23
,,,,,,,,,,1.88,08:23
,,,,,,,,,,1.07,08:23
,,,,,,,,,,4.66,08:23
,,,,,,,,,,19.62,08:23
,,,,,,,,,,2.59,08:23
,,,,,,,,,,23.05,08:18
,,,,,,,,,,9.39,08:17
,,,,,,,,,,1.74,08:16
,,,,,,,,,,1.67,08:16
,,,,,,,,,,1.82,08:16
,,,,,,,,,,1.21,08:15
,,,,,,,,,,7.67,08:15
,,,,,,,,,,1.40,08:14
,,,,,,,,,,10.92,08:14
,,,,,,,,,,1.41,08:13
,,,,,,,,,,19.39,08:13
,,,,,,,,,,1.79,08:12
,,,,,,,,,,1.23,08:11
,,,,,,,,,,9.21,08:11
,,,,,,,,,,3.65,08:10
,,,,,,,,,,5.14,08:10
,,,,,,,,,,229.17,08:09
,,,,,,,,,,4.85,08:07
,,,,,,,,,,2.21,08:07
,,,,,,,,,,5.56,08:06
,,,,,,,,,,1.43,08:06
,,,,,,,,,,1.00,08:05
,,,,,,,,,,4.96,08:05
,,,,,,,,,,1.50,08:05
,,,,,,,,,,2.70,08:04
,,,,,,,,,,1.08,08:04
,,,,,,,,,,1.04,08:04
,,,,,,,,,,18.60,08:03
,,,,,,,,,,6.79,08:02
,,,,,,,,,,2.34,08:02
,,,,,,,,,,2.96,08:01
,,,,,,,,,,2.37,08:01
,,,,,,,,,,1.01,08:00
,,,,,,,,,,1.01,08:00
,,,,,,,,,,1.42,08:00
,,,,,,,,,,4.56,08:00
,,,,,,,,,,4.12,07:59
,,,,,,,,,,1.25,07:58
,,,,,,,,,,1.20,07:58
,,,,,,,,,,1.38,07:58
,,,,,,,,,,1.35,07:58
,,,,,,,,,,1.14,07:57
,,,,,,,,,,1.29,07:57
,,,,,,,,,,2.09,07:57
,,,,,,,,,,5.01,07:56
,,,,,,,,,,1.45,07:56
,,,,,,,,,,2.28,07:55
,,,,,,,,,,1.05,07:55
